status,graceSku,family,stored_1pc,live_1pc,diff_1pc,stored_12pc,live_12pc,diff_12pc,live_stock,url
MATCH,GB-RND-FRS-128ML-SPR-SSLV,Round,3.55,3.55,0.0,3.37,3.37,0.0,,https://www.bestbottles.com/product/round-design-128-ml-frosted-glass-bottle-shiny-silver-spray-and-cap
MATCH,GB-RND-FRS-78ML-ASP-BLK,Round,6.4,6.4,0.0,6.08,6.08,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-RND-FRS-78ML-ASP-GLD,Round,6.4,6.4,0.0,6.08,6.08,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap
MATCH,GB-RND-FRS-78ML-ASP-IVGD,Round,6.4,6.4,0.0,6.08,6.08,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap
MATCH,GB-RND-FRS-78ML-ASP-IVSL,Round,6.4,6.4,0.0,6.08,6.08,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-RND-FRS-78ML-ASP-LVN,Round,6.4,6.4,0.0,6.08,6.08,0.0,Out of Stock,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-RND-FRS-78ML-ASP-MSLV,Round,6.4,6.4,0.0,6.08,6.08,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap
MATCH,GB-RND-FRS-78ML-ASP-PNK,Round,6.4,6.4,0.0,6.08,6.08,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap
MATCH,GB-RND-FRS-78ML-ASP-RED,Round,6.4,6.4,0.0,6.08,6.08,0.0,Out of Stock,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-RND-FRS-78ML-AST-BLK,Round,7.15,7.15,0.0,6.79,6.79,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-RND-FRS-78ML-AST-GLD,Round,7.15,7.15,0.0,6.79,6.79,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar
MATCH,GB-RND-FRS-78ML-AST-IVGD,Round,7.15,7.15,0.0,6.79,6.79,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar
MATCH,GB-RND-FRS-78ML-AST-IVSL,Round,7.15,7.15,0.0,6.79,6.79,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-RND-FRS-78ML-AST-LVN,Round,7.15,7.15,0.0,6.79,6.79,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-RND-FRS-78ML-AST-MSLV,Round,7.15,7.15,0.0,6.79,6.79,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar
MATCH,GB-RND-FRS-78ML-AST-PNK,Round,7.15,7.15,0.0,6.79,6.79,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar
MATCH,GB-RND-FRS-78ML-AST-RED,Round,7.15,7.15,0.0,6.79,6.79,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-RND-FRS-78ML-AST-WHT,Round,7.15,7.15,0.0,6.79,6.79,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-RND-FRS-78ML-RDC-BKLT,Round,2.8,2.8,0.0,2.66,2.66,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-black-faux-leather-cap
MATCH,GB-RND-FRS-78ML-RDC-BRLT,Round,2.8,2.8,0.0,2.66,2.66,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-brown-faux-leather-cap
MATCH,GB-RND-FRS-78ML-RDC-IVLT,Round,2.8,2.8,0.0,2.66,2.66,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-ivory-faux-leather-cap
MATCH,GB-RND-FRS-78ML-RDC-LBLT,Round,2.8,2.8,0.0,2.66,2.66,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-light-brown-faux-leather-cap
MATCH,GB-RND-FRS-78ML-RDC-MSLV-01,Round,2.52,2.52,0.0,2.39,2.39,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-silver-matte-cap
MATCH,GB-RND-FRS-78ML-RDC-MSLV-T,Round,2.52,2.52,0.0,2.39,2.39,0.0,Out of Stock,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-tall-silver-matte-cap
MATCH,GB-RND-FRS-78ML-RDC-PKLT,Round,2.8,2.8,0.0,2.66,2.66,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-pink-faux-leather-cap
MATCH,GB-RND-FRS-78ML-RDC-SBLK-01,Round,2.52,2.52,0.0,2.39,2.39,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-black-shiny-cap
MATCH,GB-RND-FRS-78ML-RDC-SBLK-T,Round,2.52,2.52,0.0,2.39,2.39,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-tall-black-shiny-cap
MATCH,GB-RND-FRS-78ML-RDC-SGLD,Round,2.52,2.52,0.0,2.39,2.39,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-shiny-gold-cap
MATCH,GB-RND-FRS-78ML-RDC-SSLV,Round,2.52,2.52,0.0,2.39,2.39,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-shiny-silver-cap
MATCH,GB-RND-FRS-78ML-RDC-WHT,Round,2.52,2.52,0.0,2.39,2.39,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-white-cap
MATCH,GB-RND-FRS-78ML-SPR-CPR,Round,3.55,3.55,0.0,3.37,3.37,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-matte-copper-spray-and-cap
MATCH,GB-RND-FRS-78ML-SPR-MGLD,Round,3.55,3.55,0.0,3.37,3.37,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-matte-gold-spray-pump-and-cap
MATCH,GB-RND-FRS-78ML-SPR-MSLV,Round,3.55,3.55,0.0,3.37,3.37,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-matte-silver-spray-pump-and-cap
MATCH,GB-RND-FRS-78ML-SPR-SBLK,Round,3.55,3.55,0.0,3.37,3.37,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-shiny-black-spray-pump-and-cap
MATCH,GB-RND-FRS-78ML-SPR-SGLD,Round,3.55,3.55,0.0,3.37,3.37,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-shiny-gold-spray-pump-and-cap
MATCH,GB-RND-FRS-78ML-SPR-SSLV,Round,3.55,3.55,0.0,3.37,3.37,0.0,,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-shiny-silver-spray-and-cap
MATCH,GB-CYL-CLR-28ML-RBL,Cylinder,0.85,0.85,0.0,0.81,0.81,0.0,,https://www.bestbottles.com/product/cylinder-style-28-ml-glass-bottle-plastic-roll-on-and-black-cap
MATCH,GB-RYL-CLR-13ML-BLK-S,Royal,0.44,0.44,0.0,0.42,0.42,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-short-black-cap
MATCH,GB-VIA-CLR-13ML-GLD-T,Vial,0.62,0.62,0.0,0.59,0.59,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-shiny-gold-cap
MATCH,GB-RYL-CLR-13ML-MRL-BKDT,Royal,0.89,0.89,0.0,0.85,0.85,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots
MATCH,GB-RYL-CLR-13ML-MRL-SBLK,Royal,0.82,0.82,0.0,0.78,0.78,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap
MATCH,GB-RYL-CLR-13ML-MRL-MCPR,Royal,0.82,0.82,0.0,0.78,0.78,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-metal-roller-ball-plug-matte-copper-cap
MATCH,GB-RYL-CLR-13ML-MRL-MGLD,Royal,0.82,0.82,0.0,0.78,0.78,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-metal-roller-ball-plug-matte-gold-cap
MATCH,GB-RYL-CLR-13ML-MRL-SGLD,Royal,0.82,0.82,0.0,0.78,0.78,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-metal-roller-ball-plug-shiny-gold-cap
MATCH,GB-RYL-CLR-13ML-MRL-PKDT,Royal,0.89,0.89,0.0,0.85,0.85,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-metal-roller-ball-plug-pink-cap-with-dots
MATCH,GB-RYL-CLR-13ML-MRL-SLDT,Royal,0.89,0.89,0.0,0.85,0.85,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-metal-roller-ball-plug-silver-cap-with-dots
MATCH,GB-RYL-CLR-13ML-MRL-MSLV,Royal,0.82,0.82,0.0,0.78,0.78,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-metal-roller-ball-plug-matte-silver-cap
MATCH,GB-RYL-CLR-13ML-MRL-SSLV,Royal,0.82,0.82,0.0,0.78,0.78,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-metal-roller-ball-plug-shiny-silver-cap
MATCH,GB-RYL-CLR-13ML-ROL-BKDT,Royal,0.81,0.81,0.0,0.77,0.77,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-plastic-roller-ball-plug-black-shiny-cap-with-dots
MATCH,GB-RYL-CLR-13ML-ROL-SBLK,Royal,0.74,0.74,0.0,0.7,0.7,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-plastic-roller-ball-plug-black-shiny-cap
MATCH,GB-RYL-CLR-13ML-ROL-MCPR,Royal,0.74,0.74,0.0,0.7,0.7,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-plastic-roller-ball-plug-matte-copper-cap
MATCH,GB-RYL-CLR-13ML-ROL-MGLD,Royal,0.74,0.74,0.0,0.7,0.7,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-plastic-roller-ball-plug-matte-gold-cap
MATCH,GB-RYL-CLR-13ML-ROL-SGLD,Royal,0.74,0.74,0.0,0.7,0.7,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-plastic-roller-ball-plug-shiny-gold-cap
MATCH,GB-RYL-CLR-13ML-ROL-PKDT,Royal,0.81,0.81,0.0,0.77,0.77,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-plastic-roller-ball-plug-pink-cap-with-dots
MATCH,GB-RYL-CLR-13ML-ROL-SLDT,Royal,0.81,0.81,0.0,0.77,0.77,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-plastic-roller-ball-plug-silver-cap-with-dots
MATCH,GB-RYL-CLR-13ML-ROL-MSLV,Royal,0.74,0.74,0.0,0.7,0.7,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-plastic-roller-ball-plug-matte-silver-cap
MATCH,GB-RYL-CLR-13ML-ROL-SSLV,Royal,0.74,0.74,0.0,0.7,0.7,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-plastic-roller-ball-plug-shiny-silver-cap
MATCH,GB-VIA-CLR-13ML-SLV-T,Vial,0.62,0.62,0.0,0.59,0.59,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-shiny-silver-cap
MATCH,GB-RYL-CLR-13ML-SPR-SBLK,Royal,0.97,0.97,0.0,0.92,0.92,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-shiny-black-spray
MATCH,GB-RYL-CLR-13ML-SPR-MBLU,Royal,0.97,0.97,0.0,0.92,0.92,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-matte-blue-spray
MATCH,GB-RYL-CLR-13ML-SPR-MCPR,Royal,0.97,0.97,0.0,0.92,0.92,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-matte-copper-spray
MATCH,GB-RYL-CLR-13ML-SPR-MGLD,Royal,0.97,0.97,0.0,0.92,0.92,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-matte-gold-spray
MATCH,GB-RYL-CLR-13ML-SPR-SGLD,Royal,0.97,0.97,0.0,0.92,0.92,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-shiny-gold-spray
MATCH,GB-RYL-CLR-13ML-SPR-MSLV,Royal,0.97,0.97,0.0,0.92,0.92,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-matte-silver-spray
MATCH,GB-RYL-CLR-13ML-SPR-SSLV,Royal,0.97,0.97,0.0,0.92,0.92,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-shiny-silver-spray
MATCH,GB-VIA-WHT-13ML-WHT-S,Vial,0.44,0.44,0.0,0.42,0.42,0.0,,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-short-white-cap
MATCH,GB-RCT-CLR-9ML-T-01,Rectangle,3.2,3.2,0.0,3.04,3.04,0.0,,https://www.bestbottles.com/product/Perfume-small-Bottle-Jar-Rectangular-Blue-glass-stopper
MATCH,GB-RCT-CLR-9ML-T-02,Rectangle,3.2,3.2,0.0,3.04,3.04,0.0,Out of Stock,https://www.bestbottles.com/product/Perfume-small-Bottle-Jar-Rectangular-Clear-glass-stopper
MATCH,GB-RCT-CLR-9ML-T-03,Rectangle,3.2,3.2,0.0,3.04,3.04,0.0,Out of Stock,https://www.bestbottles.com/product/Perfume-small-Bottle-Jar-Rectangular-Green-glass-stopper
MATCH,GB-SLK-CLR-5ML-S,Sleek,0.54,0.54,0.0,0.51,0.51,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-short-black-cap
MATCH,GB-SLK-CLR-5ML-GLD-T,Sleek,0.6,0.6,0.0,0.57,0.57,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-shiny-gold-cap
MATCH,GB-SLK-CLR-5ML-MRL-BKDT,Sleek,0.87,0.87,0.0,0.83,0.83,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots
MATCH,GB-SLK-CLR-5ML-MRL-SBLK,Sleek,0.8,0.8,0.0,0.76,0.76,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap
MATCH,GB-SLK-CLR-5ML-MRL-MCPR,Sleek,0.8,0.8,0.0,0.76,0.76,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-matte-copper-cap
MATCH,GB-SLK-CLR-5ML-MRL-MGLD,Sleek,0.8,0.8,0.0,0.76,0.76,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-matte-gold-cap
MATCH,GB-SLK-CLR-5ML-MRL-SGLD,Sleek,0.8,0.8,0.0,0.76,0.76,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-shiny-gold-cap
MATCH,GB-SLK-CLR-5ML-MRL-PKDT,Sleek,0.87,0.87,0.0,0.83,0.83,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-pink-cap-with-dots
MATCH,GB-SLK-CLR-5ML-MRL-SLDT,Sleek,0.87,0.87,0.0,0.83,0.83,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-silver-cap-with-dots
MATCH,GB-SLK-CLR-5ML-MRL-MSLV,Sleek,0.8,0.8,0.0,0.76,0.76,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-matte-silver-cap
MATCH,GB-SLK-CLR-5ML-MRL-SSLV,Sleek,0.8,0.8,0.0,0.76,0.76,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-shiny-silver-cap
MATCH,GB-SLK-CLR-5ML-ROL-BKDT,Sleek,0.79,0.79,0.0,0.75,0.75,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-plastic-roller-ball-plug-black-shiny-cap-with-dots
MATCH,GB-SLK-CLR-5ML-ROL-SGLD,Sleek,0.72,0.72,0.0,0.68,0.68,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-plastic-roller-ball-plug-shiny-gold-cap
MATCH,GB-SLK-CLR-5ML-ROL-PKDT,Sleek,0.79,0.79,0.0,0.75,0.75,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-plastic-roller-ball-plug-pink-cap-with-dots
MATCH,GB-SLK-CLR-5ML-ROL-SLDT,Sleek,0.79,0.79,0.0,0.75,0.75,0.0,,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-plastic-roller-ball-plug-silver-cap-with-dots
